,date,time,code,open,high,low,close,volume,amount,adjustflag
2464,2016-03-22,20160322105500000,sz.000001,8.3168626800,8.3246065000,8.3091188600,8.3168626800,1052600,11306304.0000,2
2465,2016-03-22,20160322110000000,sz.000001,8.3246065000,8.3246065000,8.3091188600,8.3168626800,856000,9189696.0000,2
2466,2016-03-22,20160322110500000,sz.000001,8.3168626800,8.3400941400,8.3091188600,8.3323503200,614100,6602112.0000,2
2467,2016-03-22,20160322111000000,sz.000001,8.3323503200,8.3478379600,8.3246065000,8.3323503200,482800,5198496.0000,2
2468,2016-03-22,20160322111500000,sz.000001,8.3323503200,8.3400941400,8.3168626800,8.3400941400,555100,5970688.0000,2
2469,2016-03-22,20160322112000000,sz.000001,8.3323503200,8.3478379600,8.3168626800,8.3246065000,760200,8179808.0000,2
2470,2016-03-22,20160322112500000,sz.000001,8.3246065000,8.3246065000,8.3013750400,8.3091188600,889800,9548192.0000,2
2471,2016-03-22,20160322113000000,sz.000001,8.3091188600,8.3168626800,8.3013750400,8.3091188600,577300,6192320.0000,2
2472,2016-03-22,20160322130500000,sz.000001,8.3091188600,8.3091188600,8.2936312200,8.3091188600,1061600,11378688.0000,2
2473,2016-03-22,20160322131000000,sz.000001,8.3013750400,8.3168626800,8.2936312200,8.3168626800,596400,6396288.0000,2
2474,2016-03-22,20160322131500000,sz.000001,8.3091188600,8.3400941400,8.3091188600,8.3091188600,1100400,11832704.0000,2
2475,2016-03-22,20160322132000000,sz.000001,8.3091188600,8.3246065000,8.3013750400,8.3091188600,540500,5800704.0000,2
2476,2016-03-22,20160322132500000,sz.000001,8.3168626800,8.3478379600,8.3013750400,8.3400941400,1216600,13067904.0000,2
2477,2016-03-22,20160322133000000,sz.000001,8.3323503200,8.3400941400,8.3168626800,8.3246065000,442300,4757824.0000,2
2478,2016-03-22,20160322133500000,sz.000001,8.3246065000,8.3478379600,8.3168626800,8.3323503200,433600,4665664.0000,2
2479,2016-03-22,20160322134000000,sz.000001,8.3246065000,8.3400941400,8.3091188600,8.3091188600,700500,7523904.0000,2
2480,2016-03-22,20160322134500000,sz.000001,8.3091188600,8.3323503200,8.3091188600,8.3246065000,152300,1636928.0000,2
2481,2016-03-22,20160322135000000,sz.000001,8.3168626800,8.3323503200,8.3168626800,8.3168626800,298200,3204992.0000,2
2482,2016-03-22,20160322135500000,sz.000001,8.3246065000,8.3323503200,8.3168626800,8.3323503200,454400,4884416.0000,2
2483,2016-03-22,20160322140000000,sz.000001,8.3246065000,8.3710694200,8.3246065000,8.3555817800,1036800,11180096.0000,2
2484,2016-03-22,20160322140500000,sz.000001,8.3555817800,8.3633256000,8.3478379600,8.3478379600,638900,6895104.0000,2
2485,2016-03-22,20160322141000000,sz.000001,8.3555817800,8.3633256000,8.3400941400,8.3478379600,558300,6018368.0000,2
2486,2016-03-22,20160322141500000,sz.000001,8.3478379600,8.3478379600,8.3091188600,8.3168626800,668700,7189184.0000,2
2487,2016-03-22,20160322142000000,sz.000001,8.3246065000,8.3400941400,8.3168626800,8.3246065000,307900,3310016.0000,2
2488,2016-03-22,20160322142500000,sz.000001,8.3246065000,8.3400941400,8.3168626800,8.3246065000,513900,5527680.0000,2
2489,2016-03-22,20160322143000000,sz.000001,8.3246065000,8.3478379600,8.3168626800,8.3323503200,653600,7037312.0000,2
2490,2016-03-22,20160322143500000,sz.000001,8.3400941400,8.3555817800,8.3323503200,8.3323503200,260100,2802240.0000,2
2491,2016-03-22,20160322144000000,sz.000001,8.3400941400,8.3478379600,8.3246065000,8.3323503200,758900,8168704.0000,2
2492,2016-03-22,20160322144500000,sz.000001,8.3246065000,8.3246065000,8.3013750400,8.3246065000,962600,10334976.0000,2
2493,2016-03-22,20160322145000000,sz.000001,8.3323503200,8.3323503200,8.2936312200,8.3013750400,1893200,20294272.0000,2
2494,2016-03-22,20160322145500000,sz.000001,8.3013750400,8.3091188600,8.2936312200,8.2936312200,1270400,13614912.0000,2
2495,2016-03-22,20160322150000000,sz.000001,8.3013750400,8.3091188600,8.2936312200,8.3013750400,1258600,13493504.0000,2
2496,2016-03-23,20160323093500000,sz.000001,8.2936312200,8.3323503200,8.2936312200,8.3323503200,1495400,16041100.0000,2
2497,2016-03-23,20160323094000000,sz.000001,8.3323503200,8.3400941400,8.3013750400,8.3013750400,1100300,11823500.0000,2
2498,2016-03-23,20160323094500000,sz.000001,8.3091188600,8.3246065000,8.2936312200,8.3168626800,1621300,17403500.0000,2
2499,2016-03-23,20160323095000000,sz.000001,8.3246065000,8.3246065000,8.3013750400,8.3013750400,896900,9630200.0000,2
2500,2016-03-23,20160323095500000,sz.000001,8.3091188600,8.3168626800,8.2858874000,8.2858874000,1249000,13385204.0000,2
2501,2016-03-23,20160323100000000,sz.000001,8.2858874000,8.2858874000,8.2626559400,8.2781435800,1188100,12691392.0000,2
2502,2016-03-23,20160323100500000,sz.000001,8.2703997600,8.2781435800,8.2394244800,8.2626559400,2532400,26987704.0000,2
2503,2016-03-23,20160323101000000,sz.000001,8.2549121200,8.2703997600,8.2471683000,8.2549121200,1058700,11285400.0000,2
2504,2016-03-23,20160323101500000,sz.000001,8.2703997600,8.2781435800,8.2549121200,8.2549121200,752800,8033104.0000,2
2505,2016-03-23,20160323102000000,sz.000001,8.2549121200,8.2703997600,8.2394244800,8.2471683000,1406600,14991200.0000,2
2506,2016-03-23,20160323102500000,sz.000001,8.2471683000,8.2703997600,8.2471683000,8.2703997600,827100,8822896.0000,2
2507,2016-03-23,20160323103000000,sz.000001,8.2703997600,8.2703997600,8.2471683000,8.2471683000,1448300,15439104.0000,2
2508,2016-03-23,20160323103500000,sz.000001,8.2626559400,8.2781435800,8.2549121200,8.2781435800,399500,4264288.0000,2
2509,2016-03-23,20160323104000000,sz.000001,8.2781435800,8.2781435800,8.2471683000,8.2549121200,920200,9824112.0000,2
2510,2016-03-23,20160323104500000,sz.000001,8.2549121200,8.2626559400,8.2394244800,8.2394244800,763200,8129792.0000,2
2511,2016-03-23,20160323105000000,sz.000001,8.2471683000,8.2626559400,8.2394244800,8.2549121200,782900,8335808.0000,2
2512,2016-03-23,20160323105500000,sz.000001,8.2549121200,8.2703997600,8.2471683000,8.2703997600,410900,4380688.0000,2
2513,2016-03-23,20160323110000000,sz.000001,8.2703997600,8.2703997600,8.2471683000,8.2549121200,382400,4078912.0000,2
2514,2016-03-23,20160323110500000,sz.000001,8.2549121200,8.2703997600,8.2471683000,8.2626559400,1440000,15363296.0000,2
2515,2016-03-23,20160323111000000,sz.000001,8.2549121200,8.2781435800,8.2549121200,8.2626559400,622600,6646400.0000,2
2516,2016-03-23,20160323111500000,sz.000001,8.2626559400,8.2703997600,8.2549121200,8.2549121200,304700,3251696.0000,2
2517,2016-03-23,20160323112000000,sz.000001,8.2549121200,8.2703997600,8.2549121200,8.2549121200,354000,3774096.0000,2
2518,2016-03-23,20160323112500000,sz.000001,8.2549121200,8.2626559400,8.2471683000,8.2471683000,576200,6138208.0000,2
2519,2016-03-23,20160323113000000,sz.000001,8.2471683000,8.2549121200,8.2394244800,8.2394244800,551500,5872000.0000,2
2520,2016-03-23,20160323130500000,sz.000001,8.2394244800,8.2394244800,8.2239368400,8.2394244800,1151000,12238704.0000,2
2521,2016-03-23,20160323131000000,sz.000001,8.2316806600,8.2394244800,8.2161930200,8.2239368400,1337200,14201488.0000,2
2522,2016-03-23,20160323131500000,sz.000001,8.2161930200,8.2316806600,8.2161930200,8.2316806600,921300,9782016.0000,2
2523,2016-03-23,20160323132000000,sz.000001,8.2316806600,8.2394244800,8.2161930200,8.2394244800,946200,10054080.0000,2
2524,2016-03-23,20160323132500000,sz.000001,8.2394244800,8.2549121200,8.2316806600,8.2471683000,611300,6507904.0000,2
2525,2016-03-23,20160323133000000,sz.000001,8.2394244800,8.2471683000,8.2394244800,8.2394244800,412200,4387808.0000,2
2526,2016-03-23,20160323133500000,sz.000001,8.2471683000,8.2471683000,8.2316806600,8.2394244800,489600,5207104.0000,2
2527,2016-03-23,20160323134000000,sz.000001,8.2316806600,8.2549121200,8.2316806600,8.2471683000,573200,6099296.0000,2
2528,2016-03-23,20160323134500000,sz.000001,8.2471683000,8.2549121200,8.2471683000,8.2549121200,615500,6558016.0000,2
2529,2016-03-23,20160323135000000,sz.000001,8.2549121200,8.2549121200,8.2394244800,8.2394244800,643500,6852192.0000,2
2530,2016-03-23,20160323135500000,sz.000001,8.2471683000,8.2471683000,8.2239368400,8.2316806600,626400,6660096.0000,2
2531,2016-03-23,20160323140000000,sz.000001,8.2239368400,8.2394244800,8.2239368400,8.2316806600,419200,4455488.0000,2
2532,2016-03-23,20160323140500000,sz.000001,8.2394244800,8.2394244800,8.2161930200,8.2316806600,980100,10407904.0000,2
2533,2016-03-23,20160323141000000,sz.000001,8.2316806600,8.2394244800,8.2239368400,8.2316806600,304400,3235008.0000,2
2534,2016-03-23,20160323141500000,sz.000001,8.2316806600,8.2471683000,8.2239368400,8.2471683000,447100,4754304.0000,2
2535,2016-03-23,20160323142000000,sz.000001,8.2471683000,8.2549121200,8.2316806600,8.2471683000,654500,6966592.0000,2
2536,2016-03-23,20160323142500000,sz.000001,8.2549121200,8.2626559400,8.2471683000,8.2471683000,858300,9151104.0000,2
2537,2016-03-23,20160323143000000,sz.000001,8.2549121200,8.2549121200,8.2316806600,8.2316806600,796400,8475104.0000,2
2538,2016-03-23,20160323143500000,sz.000001,8.2316806600,8.2471683000,8.2316806600,8.2394244800,636100,6767392.0000,2
2539,2016-03-23,20160323144000000,sz.000001,8.2394244800,8.2549121200,8.2316806600,8.2471683000,861300,9168384.0000,2
2540,2016-03-23,20160323144500000,sz.000001,8.2316806600,8.2549121200,8.2316806600,8.2471683000,782900,8333120.0000,2
2541,2016-03-23,20160323145000000,sz.000001,8.2549121200,8.2936312200,8.2394244800,8.2936312200,2507800,26779584.0000,2
2542,2016-03-23,20160323145500000,sz.000001,8.2936312200,8.2936312200,8.2703997600,8.2858874000,1104300,11816800.0000,2
2543,2016-03-23,20160323150000000,sz.000001,8.2858874000,8.2858874000,8.2781435800,8.2858874000,1263000,13510208.0000,2
2544,2016-03-24,20160324093500000,sz.000001,8.2161930200,8.2316806600,8.1929615600,8.1929615600,1952500,20705900.0000,2
2545,2016-03-24,20160324094000000,sz.000001,8.1852177400,8.1929615600,8.1619862800,8.1929615600,2270200,23969200.0000,2
2546,2016-03-24,20160324094500000,sz.000001,8.1929615600,8.1929615600,8.1697301000,8.1774739200,1337200,14121300.0000,2
2547,2016-03-24,20160324095000000,sz.000001,8.1852177400,8.2084492000,8.1774739200,8.1774739200,1088800,11518304.0000,2
2548,2016-03-24,20160324095500000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1852177400,767200,8110896.0000,2
2549,2016-03-24,20160324100000000,sz.000001,8.1929615600,8.2084492000,8.1852177400,8.2007053800,663900,7026304.0000,2
2550,2016-03-24,20160324100500000,sz.000001,8.2007053800,8.2084492000,8.1852177400,8.1929615600,1042100,11027792.0000,2
2551,2016-03-24,20160324101000000,sz.000001,8.2007053800,8.2007053800,8.1697301000,8.1774739200,1552500,16403104.0000,2
2552,2016-03-24,20160324101500000,sz.000001,8.1697301000,8.1929615600,8.1697301000,8.1852177400,1082300,11425104.0000,2
2553,2016-03-24,20160324102000000,sz.000001,8.1852177400,8.2007053800,8.1774739200,8.1929615600,533100,5637392.0000,2
2554,2016-03-24,20160324102500000,sz.000001,8.1929615600,8.2084492000,8.1852177400,8.2084492000,564800,5977200.0000,2
2555,2016-03-24,20160324103000000,sz.000001,8.2084492000,8.2239368400,8.2084492000,8.2161930200,1182400,12547008.0000,2
2556,2016-03-24,20160324103500000,sz.000001,8.2084492000,8.2161930200,8.1929615600,8.1929615600,647500,6857200.0000,2
2557,2016-03-24,20160324104000000,sz.000001,8.1929615600,8.2084492000,8.1929615600,8.1929615600,293000,3102096.0000,2
2558,2016-03-24,20160324104500000,sz.000001,8.1929615600,8.2084492000,8.1852177400,8.2007053800,455600,4823008.0000,2
2559,2016-03-24,20160324105000000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.1852177400,434500,4598096.0000,2
2560,2016-03-24,20160324105500000,sz.000001,8.1852177400,8.2007053800,8.1774739200,8.1774739200,796800,8424192.0000,2
2561,2016-03-24,20160324110000000,sz.000001,8.1852177400,8.1929615600,8.1697301000,8.1774739200,755500,7975696.0000,2
2562,2016-03-24,20160324110500000,sz.000001,8.1774739200,8.1929615600,8.1697301000,8.1774739200,360100,3802912.0000,2
2563,2016-03-24,20160324111000000,sz.000001,8.1852177400,8.1852177400,8.1619862800,8.1619862800,946000,9980400.0000,2
2564,2016-03-24,20160324111500000,sz.000001,8.1774739200,8.1774739200,8.1542424600,8.1697301000,692200,7298800.0000,2
2565,2016-03-24,20160324112000000,sz.000001,8.1619862800,8.1774739200,8.1542424600,8.1619862800,715800,7546496.0000,2
2566,2016-03-24,20160324112500000,sz.000001,8.1619862800,8.1697301000,8.1542424600,8.1697301000,553600,5836096.0000,2
2567,2016-03-24,20160324113000000,sz.000001,8.1774739200,8.1852177400,8.1619862800,8.1774739200,463700,4894800.0000,2
2568,2016-03-24,20160324130500000,sz.000001,8.1852177400,8.1929615600,8.1697301000,8.1697301000,428100,4520000.0000,2
2569,2016-03-24,20160324131000000,sz.000001,8.1697301000,8.1774739200,8.1697301000,8.1697301000,249700,2634704.0000,2
2570,2016-03-24,20160324131500000,sz.000001,8.1774739200,8.2007053800,8.1697301000,8.1929615600,381800,4037792.0000,2
2571,2016-03-24,20160324132000000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.1929615600,559200,5916704.0000,2
2572,2016-03-24,20160324132500000,sz.000001,8.2007053800,8.2007053800,8.1852177400,8.2007053800,570700,6039104.0000,2
2573,2016-03-24,20160324133000000,sz.000001,8.1929615600,8.2084492000,8.1929615600,8.1929615600,315400,3340400.0000,2
2574,2016-03-24,20160324133500000,sz.000001,8.2007053800,8.2007053800,8.1929615600,8.1929615600,349800,3701296.0000,2
2575,2016-03-24,20160324134000000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.1929615600,300000,3173904.0000,2
2576,2016-03-24,20160324134500000,sz.000001,8.1929615600,8.2084492000,8.1852177400,8.2084492000,670100,7096896.0000,2
2577,2016-03-24,20160324135000000,sz.000001,8.2007053800,8.2161930200,8.2007053800,8.2084492000,681100,7219792.0000,2
2578,2016-03-24,20160324135500000,sz.000001,8.2084492000,8.2161930200,8.2007053800,8.2007053800,409700,4341408.0000,2
2579,2016-03-24,20160324140000000,sz.000001,8.2007053800,8.2007053800,8.1929615600,8.1929615600,439800,4654720.0000,2
2580,2016-03-24,20160324140500000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.1852177400,390400,4130080.0000,2
2581,2016-03-24,20160324141000000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1852177400,343700,3632800.0000,2
2582,2016-03-24,20160324141500000,sz.000001,8.1929615600,8.1929615600,8.1774739200,8.1852177400,321700,3400096.0000,2
2583,2016-03-24,20160324142000000,sz.000001,8.1929615600,8.1929615600,8.1774739200,8.1852177400,565100,5973504.0000,2
2584,2016-03-24,20160324142500000,sz.000001,8.1929615600,8.2084492000,8.1852177400,8.2007053800,281700,2983712.0000,2
2585,2016-03-24,20160324143000000,sz.000001,8.2007053800,8.2084492000,8.1774739200,8.1852177400,1068400,11298592.0000,2
2586,2016-03-24,20160324143500000,sz.000001,8.1852177400,8.1852177400,8.1619862800,8.1619862800,1010200,10660000.0000,2
2587,2016-03-24,20160324144000000,sz.000001,8.1619862800,8.1697301000,8.1542424600,8.1697301000,847400,8926912.0000,2
2588,2016-03-24,20160324144500000,sz.000001,8.1619862800,8.1697301000,8.1464986400,8.1464986400,783500,8253792.0000,2
2589,2016-03-24,20160324145000000,sz.000001,8.1464986400,8.1697301000,8.1387548200,8.1542424600,1250800,13167392.0000,2
2590,2016-03-24,20160324145500000,sz.000001,8.1619862800,8.1697301000,8.1387548200,8.1387548200,1145800,12059008.0000,2
2591,2016-03-24,20160324150000000,sz.000001,8.1387548200,8.1464986400,8.1310110000,8.1464986400,2725200,28639680.0000,2
2592,2016-03-25,20160325093500000,sz.000001,8.1387548200,8.1697301000,8.1387548200,8.1619862800,853500,8984300.0000,2
2593,2016-03-25,20160325094000000,sz.000001,8.1542424600,8.1852177400,8.1542424600,8.1697301000,815400,8607400.0000,2
2594,2016-03-25,20160325094500000,sz.000001,8.1774739200,8.1929615600,8.1697301000,8.1852177400,726100,7673700.0000,2
2595,2016-03-25,20160325095000000,sz.000001,8.1774739200,8.1929615600,8.1619862800,8.1619862800,653700,6901900.0000,2
2596,2016-03-25,20160325095500000,sz.000001,8.1619862800,8.2007053800,8.1542424600,8.1852177400,1080600,11409500.0000,2
2597,2016-03-25,20160325100000000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1774739200,523800,5537300.0000,2
2598,2016-03-25,20160325100500000,sz.000001,8.1774739200,8.1929615600,8.1774739200,8.1852177400,621800,6575100.0000,2
2599,2016-03-25,20160325101000000,sz.000001,8.1852177400,8.1929615600,8.1852177400,8.1929615600,527100,5574400.0000,2
2600,2016-03-25,20160325101500000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1929615600,585200,6186600.0000,2
2601,2016-03-25,20160325102000000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1929615600,460000,4863200.0000,2
2602,2016-03-25,20160325102500000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1774739200,427900,4522800.0000,2
2603,2016-03-25,20160325103000000,sz.000001,8.1774739200,8.1852177400,8.1697301000,8.1697301000,407400,4301704.0000,2
2604,2016-03-25,20160325103500000,sz.000001,8.1774739200,8.1774739200,8.1697301000,8.1774739200,424100,4476592.0000,2
2605,2016-03-25,20160325104000000,sz.000001,8.1774739200,8.1774739200,8.1619862800,8.1619862800,449100,4739104.0000,2
2606,2016-03-25,20160325104500000,sz.000001,8.1697301000,8.1774739200,8.1619862800,8.1697301000,309900,3268896.0000,2
2607,2016-03-25,20160325105000000,sz.000001,8.1619862800,8.1774739200,8.1619862800,8.1774739200,616100,6502304.0000,2
2608,2016-03-25,20160325105500000,sz.000001,8.1774739200,8.1852177400,8.1619862800,8.1697301000,299600,3162304.0000,2
2609,2016-03-25,20160325110000000,sz.000001,8.1619862800,8.1774739200,8.1542424600,8.1542424600,315200,3322696.0000,2
2610,2016-03-25,20160325110500000,sz.000001,8.1619862800,8.1697301000,8.1464986400,8.1619862800,609600,6421600.0000,2
2611,2016-03-25,20160325111000000,sz.000001,8.1619862800,8.1697301000,8.1542424600,8.1542424600,222000,2338800.0000,2
2612,2016-03-25,20160325111500000,sz.000001,8.1542424600,8.1697301000,8.1464986400,8.1619862800,357200,3763304.0000,2
2613,2016-03-25,20160325112000000,sz.000001,8.1542424600,8.1619862800,8.1464986400,8.1619862800,381400,4017392.0000,2
2614,2016-03-25,20160325112500000,sz.000001,8.1619862800,8.1697301000,8.1542424600,8.1619862800,224700,2369200.0000,2
2615,2016-03-25,20160325113000000,sz.000001,8.1619862800,8.1774739200,8.1542424600,8.1619862800,434700,4580704.0000,2
2616,2016-03-25,20160325130500000,sz.000001,8.1619862800,8.1774739200,8.1619862800,8.1697301000,281400,2968704.0000,2
2617,2016-03-25,20160325131000000,sz.000001,8.1697301000,8.1774739200,8.1619862800,8.1697301000,320100,3379600.0000,2
2618,2016-03-25,20160325131500000,sz.000001,8.1697301000,8.2007053800,8.1697301000,8.2007053800,1045100,11054800.0000,2
2619,2016-03-25,20160325132000000,sz.000001,8.2007053800,8.2084492000,8.1852177400,8.2007053800,850100,9003696.0000,2
2620,2016-03-25,20160325132500000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.1929615600,332700,3521200.0000,2
2621,2016-03-25,20160325133000000,sz.000001,8.1852177400,8.1929615600,8.1697301000,8.1774739200,370000,3909600.0000,2
2622,2016-03-25,20160325133500000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1852177400,235400,2489200.0000,2
2623,2016-03-25,20160325134000000,sz.000001,8.1852177400,8.2007053800,8.1852177400,8.1929615600,263700,2790704.0000,2
2624,2016-03-25,20160325134500000,sz.000001,8.1929615600,8.2007053800,8.1774739200,8.1774739200,514700,5443104.0000,2
2625,2016-03-25,20160325135000000,sz.000001,8.1774739200,8.1929615600,8.1774739200,8.1852177400,314900,3326400.0000,2
2626,2016-03-25,20160325135500000,sz.000001,8.1929615600,8.1929615600,8.1774739200,8.1774739200,244800,2587296.0000,2
2627,2016-03-25,20160325140000000,sz.000001,8.1774739200,8.1852177400,8.1697301000,8.1774739200,300300,3170800.0000,2
2628,2016-03-25,20160325140500000,sz.000001,8.1774739200,8.1774739200,8.1619862800,8.1697301000,425900,4495088.0000,2
2629,2016-03-25,20160325141000000,sz.000001,8.1697301000,8.1697301000,8.1542424600,8.1542424600,433500,4569600.0000,2
2630,2016-03-25,20160325141500000,sz.000001,8.1542424600,8.1619862800,8.1464986400,8.1619862800,582300,6131712.0000,2
2631,2016-03-25,20160325142000000,sz.000001,8.1542424600,8.1697301000,8.1464986400,8.1619862800,396100,4169696.0000,2
2632,2016-03-25,20160325142500000,sz.000001,8.1542424600,8.1774739200,8.1542424600,8.1697301000,353900,3733200.0000,2
2633,2016-03-25,20160325143000000,sz.000001,8.1697301000,8.1774739200,8.1619862800,8.1697301000,241100,2544000.0000,2
2634,2016-03-25,20160325143500000,sz.000001,8.1619862800,8.1697301000,8.1619862800,8.1697301000,330500,3484800.0000,2
2635,2016-03-25,20160325144000000,sz.000001,8.1697301000,8.1774739200,8.1619862800,8.1697301000,639100,6745008.0000,2
2636,2016-03-25,20160325144500000,sz.000001,8.1697301000,8.1774739200,8.1619862800,8.1697301000,345800,3649984.0000,2
2637,2016-03-25,20160325145000000,sz.000001,8.1774739200,8.1929615600,8.1697301000,8.1852177400,935900,9894304.0000,2
2638,2016-03-25,20160325145500000,sz.000001,8.1929615600,8.1929615600,8.1774739200,8.1929615600,729700,7713008.0000,2
2639,2016-03-25,20160325150000000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.2007053800,893900,9462192.0000,2
2640,2016-03-28,20160328093500000,sz.000001,8.2239368400,8.2316806600,8.2084492000,8.2239368400,1305200,13851300.0000,2
2641,2016-03-28,20160328094000000,sz.000001,8.2239368400,8.2471683000,8.2161930200,8.2394244800,1169800,12446300.0000,2
2642,2016-03-28,20160328094500000,sz.000001,8.2471683000,8.2471683000,8.2161930200,8.2316806600,1148700,12214700.0000,2
2643,2016-03-28,20160328095000000,sz.000001,8.2316806600,8.2471683000,8.2316806600,8.2394244800,1030500,10966300.0000,2
2644,2016-03-28,20160328095500000,sz.000001,8.2394244800,8.2471683000,8.2316806600,8.2394244800,1284500,13672900.0000,2
2645,2016-03-28,20160328100000000,sz.000001,8.2471683000,8.2471683000,8.2316806600,8.2316806600,628400,6684196.0000,2
2646,2016-03-28,20160328100500000,sz.000001,8.2316806600,8.2394244800,8.2084492000,8.2161930200,867000,9206208.0000,2
2647,2016-03-28,20160328101000000,sz.000001,8.2161930200,8.2316806600,8.2084492000,8.2239368400,339000,3599896.0000,2
2648,2016-03-28,20160328101500000,sz.000001,8.2161930200,8.2316806600,8.2161930200,8.2239368400,262800,2792600.0000,2
2649,2016-03-28,20160328102000000,sz.000001,8.2239368400,8.2394244800,8.2239368400,8.2239368400,917700,9746496.0000,2
2650,2016-03-28,20160328102500000,sz.000001,8.2084492000,8.2394244800,8.2084492000,8.2394244800,886400,9416800.0000,2
2651,2016-03-28,20160328103000000,sz.000001,8.2316806600,8.2316806600,8.2161930200,8.2239368400,269600,2862504.0000,2
2652,2016-03-28,20160328103500000,sz.000001,8.2239368400,8.2394244800,8.2239368400,8.2239368400,1072700,11402904.0000,2
2653,2016-03-28,20160328104000000,sz.000001,8.2316806600,8.2316806600,8.2084492000,8.2239368400,1328200,14093392.0000,2
2654,2016-03-28,20160328104500000,sz.000001,8.2239368400,8.2316806600,8.2084492000,8.2239368400,949500,10078608.0000,2
2655,2016-03-28,20160328105000000,sz.000001,8.2239368400,8.2239368400,8.2084492000,8.2161930200,722400,7663792.0000,2
2656,2016-03-28,20160328105500000,sz.000001,8.2161930200,8.2161930200,8.2007053800,8.2084492000,1179600,12506512.0000,2
2657,2016-03-28,20160328110000000,sz.000001,8.2007053800,8.2161930200,8.1929615600,8.2007053800,977900,10355488.0000,2
2658,2016-03-28,20160328110500000,sz.000001,8.2007053800,8.2161930200,8.2007053800,8.2084492000,921400,9768512.0000,2
2659,2016-03-28,20160328111000000,sz.000001,8.2161930200,8.2161930200,8.2084492000,8.2084492000,621800,6593888.0000,2
2660,2016-03-28,20160328111500000,sz.000001,8.2161930200,8.2239368400,8.2084492000,8.2084492000,313200,3322400.0000,2
2661,2016-03-28,20160328112000000,sz.000001,8.2084492000,8.2161930200,8.2084492000,8.2084492000,448800,4758208.0000,2
2662,2016-03-28,20160328112500000,sz.000001,8.2084492000,8.2161930200,8.2007053800,8.2007053800,277600,2943200.0000,2
2663,2016-03-28,20160328113000000,sz.000001,8.2084492000,8.2084492000,8.2007053800,8.2084492000,207300,2196096.0000,2
2664,2016-03-28,20160328130500000,sz.000001,8.2084492000,8.2084492000,8.1929615600,8.2007053800,393200,4164000.0000,2
2665,2016-03-28,20160328131000000,sz.000001,8.2007053800,8.2084492000,8.1929615600,8.1929615600,135100,1429904.0000,2
2666,2016-03-28,20160328131500000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.2007053800,287900,3046992.0000,2
2667,2016-03-28,20160328132000000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.1929615600,200500,2121408.0000,2
2668,2016-03-28,20160328132500000,sz.000001,8.1929615600,8.2007053800,8.1852177400,8.1852177400,313300,3314688.0000,2
2669,2016-03-28,20160328133000000,sz.000001,8.1852177400,8.1929615600,8.1852177400,8.1852177400,394900,4175408.0000,2
2670,2016-03-28,20160328133500000,sz.000001,8.1852177400,8.1852177400,8.1619862800,8.1697301000,731500,7720096.0000,2
2671,2016-03-28,20160328134000000,sz.000001,8.1697301000,8.1852177400,8.1619862800,8.1852177400,576400,6085504.0000,2
2672,2016-03-28,20160328134500000,sz.000001,8.1852177400,8.1852177400,8.1697301000,8.1697301000,532500,5618608.0000,2
2673,2016-03-28,20160328135000000,sz.000001,8.1774739200,8.1852177400,8.1619862800,8.1774739200,390300,4122784.0000,2
2674,2016-03-28,20160328135500000,sz.000001,8.1852177400,8.1929615600,8.1774739200,8.1852177400,370800,3917104.0000,2
2675,2016-03-28,20160328140000000,sz.000001,8.1774739200,8.1852177400,8.1697301000,8.1774739200,398800,4208304.0000,2
2676,2016-03-28,20160328140500000,sz.000001,8.1697301000,8.1774739200,8.1619862800,8.1619862800,401300,4234496.0000,2
2677,2016-03-28,20160328141000000,sz.000001,8.1619862800,8.1697301000,8.1464986400,8.1464986400,1211500,12764192.0000,2
2678,2016-03-28,20160328141500000,sz.000001,8.1619862800,8.1619862800,8.1077795400,8.1232671800,2615500,27452416.0000,2
2679,2016-03-28,20160328142000000,sz.000001,8.1155233600,8.1310110000,8.0922919000,8.1310110000,2056700,21534080.0000,2
2680,2016-03-28,20160328142500000,sz.000001,8.1310110000,8.1387548200,8.1232671800,8.1310110000,496900,5215104.0000,2
2681,2016-03-28,20160328143000000,sz.000001,8.1232671800,8.1232671800,8.1077795400,8.1155233600,773600,8108096.0000,2
2682,2016-03-28,20160328143500000,sz.000001,8.1077795400,8.1232671800,8.1077795400,8.1232671800,508600,5331104.0000,2
2683,2016-03-28,20160328144000000,sz.000001,8.1155233600,8.1310110000,8.0922919000,8.1000357200,956500,10014112.0000,2
2684,2016-03-28,20160328144500000,sz.000001,8.1000357200,8.1077795400,8.0922919000,8.1000357200,841700,8802592.0000,2
